Date,Player1,Player2,Sets_P1,Sets_P2,P1_G1,P2_G1,P1_G2,P2_G2,P1_G3,P2_G3,P1_G4,P2_G4,P1_G5,P2_G5,HomeWinner
1750559400,1073817,1076948,3,1,11,6,10,12,11,5,13,11,0,0,1
1750557600,765290,943432,3,2,11,5,7,11,11,4,7,11,11,7,1
1750555800,943432,1071490,1,3,7,11,11,6,8,11,10,12,0,0,0
1750554000,765290,1076948,1,3,7,11,9,11,11,8,7,11,0,0,0
1750552200,1073817,943432,3,2,11,7,6,11,12,10,6,11,17,15,1
1750551900,1116265,703798,3,0,11,4,11,1,11,8,0,0,0,0,1
1750551600,1154439,722836,3,2,7,11,11,9,11,9,9,11,11,9,1
1750550400,765290,1071490,3,0,11,8,12,10,11,6,0,0,0,0,1
1750548900,1116265,703798,3,2,11,8,11,4,7,11,9,11,13,11,1
1750548600,1154439,722836,3,1,11,8,9,11,11,9,12,10,0,0,1
1750548600,943432,1076948,2,3,8,11,11,9,11,3,10,12,9,11,0
1750547100,703798,722836,3,1,11,6,8,11,11,9,11,3,0,0,1
1750546800,1073817,1071490,2,3,11,8,3,11,9,11,11,8,12,14,0
1750546800,1154439,1116265,2,3,11,3,11,3,4,11,9,11,5,11,0
1750545300,722836,1116265,0,3,4,11,8,11,8,11,0,0,0,0,0
1750545000,677426,962341,2,3,3,11,11,5,11,5,7,11,5,11,0
1750545000,1154439,703798,1,3,10,12,8,11,11,8,11,13,0,0,0
1750544700,560213,380926,1,3,11,13,11,6,9,11,8,11,0,0,0
1750543500,683491,382065,2,3,11,3,11,9,2,11,12,14,6,11,0
1750543200,699249,830047,1,3,8,11,9,11,11,7,9,11,0,0,0
1750543200,273429,747673,2,3,4,11,11,5,9,11,11,7,9,11,0
1750542900,699580,927945,3,1,11,9,11,6,10,12,12,10,0,0,1
1750542900,677781,757785,1,3,8,11,11,7,5,11,11,13,0,0,0
1750541700,375973,380031,1,3,11,5,5,11,4,11,7,11,0,0,0
1750541400,833546,776317,0,3,7,11,5,11,9,11,0,0,0,0,0
1750541100,380926,757785,3,0,11,5,11,6,11,8,0,0,0,0,1
1750540500,927945,830047,1,3,11,13,7,11,11,8,7,11,0,0,0
1750540200,699580,699249,0,3,5,11,7,11,6,11,0,0,0,0,0
1750539600,677426,833546,0,3,2,11,5,11,4,11,0,0,0,0,0
1750539300,677781,560213,0,3,6,11,10,12,5,11,0,0,0,0,0
1750539000,683491,382065,2,3,9,11,14,12,11,8,8,11,9,11,0
1750538700,830047,699249,1,3,4,11,13,11,4,11,5,11,0,0,0
1750538400,699580,927945,3,1,7,11,11,6,11,6,11,4,0,0,1
1750537800,962341,776317,3,1,11,2,8,11,11,7,11,7,0,0,1
1750537500,757785,560213,2,3,8,11,11,9,11,6,9,11,9,11,0
1750537200,375973,380031,3,1,10,12,11,9,11,7,13,11,0,0,1
1750536900,699249,927945,3,0,12,10,11,7,11,9,0,0,0,0,1
1750536600,699580,830047,1,3,8,11,11,4,5,11,7,11,0,0,0
1750536000,747673,273429,0,3,5,11,4,11,14,16,0,0,0,0,0
1750535700,677781,380926,0,3,5,11,7,11,4,11,0,0,0,0,0
1750535400,382065,380031,3,0,11,8,11,5,11,5,0,0,0,0,1
1750534200,833546,776317,3,1,14,12,8,11,11,4,11,6,0,0,1
1750533900,560213,380926,3,2,6,11,7,11,11,4,13,11,11,5,1
1750533600,375973,683491,0,3,3,11,4,11,7,11,0,0,0,0,0
1750532400,273429,677426,1,3,6,11,11,6,4,11,9,11,0,0,0
1750532100,677781,757785,3,0,11,7,12,10,11,7,0,0,0,0,1
1750531800,380031,683491,1,3,11,9,8,11,10,12,12,14,0,0,0
1750531500,1050239,987043,3,2,11,8,6,11,9,11,11,6,11,3,1
1750531200,560213,990071,1,3,8,11,11,7,6,11,6,11,0,0,0
1750530600,747673,962341,3,2,9,11,11,9,11,13,11,9,11,5,1
1750530000,375973,382065,3,2,16,14,9,11,8,11,11,7,11,6,1
1750529700,771955,1107118,2,3,11,8,6,11,8,11,11,6,7,11,0
1750529400,383509,757785,2,3,11,6,7,11,9,11,11,7,9,11,0
1750528800,273429,776317,3,0,11,5,11,8,11,8,0,0,0,0,1
1750528800,852763,380106,3,0,11,6,11,5,11,5,0,0,0,0,1
1750527300,1107118,987043,2,3,12,10,11,9,3,11,8,11,8,11,0
1750527000,380282,380030,3,2,5,11,11,7,7,11,11,3,11,7,1
1750527000,962341,833546,3,0,11,8,11,8,11,8,0,0,0,0,1
1750526700,757785,990071,2,3,8,11,11,5,6,11,11,7,8,11,0
1750525500,771955,1050239,1,3,2,11,11,5,6,11,9,11,0,0,0
1750525200,747673,677426,1,3,13,11,6,11,8,11,9,11,0,0,0
1750524900,560213,383509,3,2,9,11,11,7,8,11,11,9,11,7,1
1750524600,852763,380282,3,2,11,5,14,12,4,11,7,11,11,7,1
1750523700,987043,1050239,1,3,6,11,9,11,11,8,8,11,0,0,0
1750523400,273429,962341,0,3,9,11,9,11,9,11,0,0,0,0,0
1750523100,990071,383509,3,0,11,8,11,2,11,7,0,0,0,0,1
1750522800,380030,380106,2,3,8,11,11,9,11,4,5,11,6,11,0
1750521900,771955,1107118,3,1,11,9,5,11,11,8,11,7,0,0,1
1750521600,677426,776317,3,0,12,10,11,3,11,6,0,0,0,0,1
1750521300,560213,757785,1,3,11,7,8,11,16,18,3,11,0,0,0
1750521000,380282,380106,2,3,9,11,11,9,11,9,8,11,8,11,0
1750520100,1050239,1107118,2,3,11,6,4,11,8,11,11,8,6,11,0
1750519800,747673,833546,3,1,11,4,4,11,11,7,11,3,0,0,1
1750519500,383509,757785,3,2,4,11,11,7,6,11,11,5,11,5,1
1750519200,380030,852763,3,0,11,7,11,3,11,7,0,0,0,0,1
1750518300,771955,987043,2,3,10,12,11,7,11,6,5,11,7,11,0
1750518000,962341,677426,0,3,2,11,9,11,8,11,0,0,0,0,0
1750517400,380106,852763,2,3,6,11,11,8,11,8,7,11,7,11,0
1750516800,383509,1084329,0,3,8,11,8,11,12,14,0,0,0,0,0
1750516200,273429,833546,3,0,11,9,11,8,11,8,0,0,0,0,1
1750515600,380030,380282,2,3,12,10,11,8,8,11,9,11,9,11,0
1750515000,384003,380927,0,3,11,13,4,11,4,11,0,0,0,0,0
1750514400,747673,776317,3,1,14,16,11,4,11,7,11,7,0,0,1
1750514100,772261,755083,3,0,11,7,11,4,11,4,0,0,0,0,1
1750512300,383509,1084329,3,2,8,11,4,11,11,7,11,4,11,6,1
1750512300,977429,877899,2,3,11,8,2,11,12,10,9,11,12,14,0
1750510500,380927,384003,2,3,7,11,11,9,14,12,9,11,10,12,0
1750510200,755083,977429,3,0,11,8,13,11,11,6,0,0,0,0,1
1750508700,1084329,384003,3,0,11,7,11,5,11,6,0,0,0,0,1
1750508400,877899,772261,3,1,12,10,3,11,11,6,14,12,0,0,1
1750506900,380927,383509,3,1,7,11,11,6,11,7,11,7,0,0,1
1750506600,977429,772261,1,3,6,11,5,11,11,8,9,11,0,0,0
1750505700,804365,820666,3,1,8,11,11,7,11,2,11,8,0,0,1
1750505100,384003,383509,2,3,6,11,11,7,11,4,9,11,3,11,0
1750504800,877899,755083,2,3,11,8,6,11,6,11,11,4,6,11,0
1750503900,747620,311807,3,1,6,11,11,4,11,9,11,8,0,0,1
1750503300,380927,1084329,0,3,9,11,6,11,7,11,0,0,0,0,0
1750503000,772261,755083,3,1,11,9,11,5,12,14,11,9,0,0,1
1750502400,1120354,910936,3,1,11,9,11,3,6,11,11,8,0,0,1
1750502400,938693,1027766,1,3,11,13,11,8,5,11,7,11,0,0,0
1750502100,747620,820666,0,3,8,11,6,11,11,13,0,0,0,0,0
1750501200,877899,977429,2,3,12,10,6,11,10,12,11,8,11,13,0
1750500600,949902,815545,3,2,10,12,11,8,11,4,10,12,12,10,1
1750500600,380029,629518,3,1,8,11,12,10,11,9,11,7,0,0,1
1750500300,804365,816731,3,2,11,7,9,11,11,13,11,6,11,9,1
1750500000,671655,959873,1,3,9,11,14,12,3,11,10,12,0,0,0
1750498500,816731,747620,1,3,7,11,11,9,8,11,10,12,0,0,0
1750498200,688282,787184,2,3,8,11,11,6,11,9,9,11,3,11,0
1750498200,938693,815545,3,1,13,11,11,7,9,11,11,4,0,0,1
1750497900,910936,380029,2,3,10,12,5,11,11,7,11,8,6,11,0
1750496700,804365,311807,3,1,6,11,11,9,11,8,13,11,0,0,1
1750496400,1102033,949902,3,2,11,7,10,12,11,7,9,11,11,7,1
1750496100,629518,1120354,1,3,1,11,5,11,11,9,8,11,0,0,0
1750495800,688282,959873,2,3,12,10,11,3,9,11,9,11,8,11,0
1750494900,311807,820666,1,3,6,11,11,9,9,11,9,11,0,0,0
1750494600,949902,938693,3,1,11,9,9,11,11,6,11,9,0,0,1
1750494300,380029,1120354,1,3,9,11,11,8,7,11,9,11,0,0,0
1750494000,671655,787184,2,3,11,9,15,13,15,17,9,11,6,11,0
1750493100,804365,747620,3,2,6,11,11,9,11,4,4,11,13,11,1
1750492800,1102033,1027766,0,3,9,11,6,11,9,11,0,0,0,0,0
1750492500,629518,910936,0,3,8,11,12,14,5,11,0,0,0,0,0
1750492200,959873,787184,3,0,11,4,11,7,11,6,0,0,0,0,1
1750491300,816731,311807,1,3,7,11,11,8,13,15,6,11,0,0,0
1750491000,1027766,815545,3,1,11,6,12,14,11,8,11,7,0,0,1
1750490700,1120354,910936,3,2,8,11,11,3,6,11,12,10,11,9,1
1750490400,671655,688282,3,1,11,8,7,11,11,7,11,8,0,0,1
1750489500,804365,820666,3,0,11,9,11,7,11,7,0,0,0,0,1
1750489200,1102033,938693,0,3,9,11,0,11,7,11,0,0,0,0,0
1750488900,629518,380029,3,1,11,4,3,11,11,6,11,3,0,0,1
1750488600,787184,688282,0,3,5,11,8,11,6,11,0,0,0,0,0
1750487700,311807,747620,2,3,6,11,11,9,7,11,11,5,5,11,0
1750487400,949902,1027766,2,3,13,11,9,11,11,8,8,11,7,11,0
1750486800,671655,959873,3,2,8,11,14,12,8,11,11,8,11,5,1
1750485900,816731,820666,3,0,11,5,11,9,11,6,0,0,0,0,1
1750485600,1102033,815545,2,3,8,11,11,6,9,11,11,2,8,11,0
1750483800,1027766,938693,0,3,10,12,3,11,5,11,0,0,0,0,0
1750482000,949902,815545,3,1,11,4,7,11,11,9,11,4,0,0,1
1750473000,700866,1076948,0,3,6,11,4,11,6,11,0,0,0,0,0
1750471200,1071490,943432,3,0,11,9,11,8,11,7,0,0,0,0,1
1750469400,943432,1071490,0,3,8,11,3,11,11,13,0,0,0,0,0
1750467600,700866,1076948,2,3,11,13,12,10,11,13,11,9,8,11,0
1750465800,1071490,1076948,3,2,4,11,8,11,11,2,11,6,11,9,1
1750464000,700866,943432,3,1,7,11,11,7,11,6,13,11,0,0,1
1750462200,1076948,943432,3,1,11,6,8,11,11,5,11,8,0,0,1
1750460400,700866,1071490,3,1,11,6,11,9,7,11,11,5,0,0,1
1750458900,512104,1084329,0,3,10,12,9,11,11,13,0,0,0,0,0
1750458600,750316,747673,1,3,8,11,10,12,13,11,6,11,0,0,0
1750457100,380385,384003,3,2,11,6,6,11,11,7,8,11,12,10,1
1750456800,776317,273429,1,3,9,11,9,11,11,7,7,11,0,0,0
1750456500,1142552,685761,1,3,7,11,6,11,14,12,4,11,0,0,0
1750456500,1142552,685761,1,3,7,11,6,11,14,12,4,11,0,0,0
1750455000,765295,1052058,0,3,10,12,5,11,7,11,0,0,0,0,0
1750454700,920400,755083,1,3,8,11,11,5,5,11,10,12,0,0,0
1750454700,512104,1084329,3,2,11,9,11,6,8,11,3,11,11,9,1
1750454100,375973,683491,3,1,11,8,11,7,9,11,11,9,0,0,1
1750453200,747673,765295,3,1,11,9,7,11,11,9,11,7,0,0,1
1750452900,384003,380385,1,3,9,11,8,11,12,10,4,11,0,0,0
1750452600,685761,920400,3,1,12,10,11,8,4,11,11,9,0,0,1
1750452000,683491,375973,1,3,6,11,8,11,13,11,9,11,0,0,0
1750451400,1052058,776317,3,1,5,11,11,8,11,9,11,4,0,0,1
1750451100,1084329,380385,3,1,9,11,11,9,11,5,11,6,0,0,1
1750450800,595340,755083,3,2,5,11,11,5,4,11,11,9,11,6,1
1750449600,750316,273429,3,1,11,9,10,12,11,6,11,8,0,0,1
1750449300,384003,512104,3,2,9,11,12,10,9,11,11,7,11,9,1
1750449000,920400,755083,3,1,9,11,11,5,11,8,16,14,0,0,1
1750448400,683491,380031,3,2,11,9,7,11,11,9,10,12,12,10,1
1750447800,765295,776317,1,3,11,9,7,11,7,11,9,11,0,0,0
1750447500,380385,512104,2,3,11,6,15,13,8,11,2,11,5,11,0
1750447200,595340,685761,3,1,11,7,6,11,11,8,11,7,0,0,1
1750446600,375973,380031,3,2,12,10,7,11,11,8,6,11,11,5,1
1750446300,384003,1084329,0,3,9,11,6,11,7,11,0,0,0,0,0
1750446000,273429,747673,1,3,7,11,12,10,6,11,8,11,0,0,0
1750445400,755083,685761,2,3,9,11,11,9,10,12,11,9,10,12,0
1750445100,1102033,1139766,3,0,12,10,17,15,11,8,0,0,0,0,1
1750445100,604272,678101,0,3,7,11,10,12,7,11,0,0,0,0,0
1750444800,683491,304509,0,3,7,11,8,11,13,15,0,0,0,0,0
1750444200,750316,1052058,3,0,11,7,11,5,11,8,0,0,0,0,1
1750443600,595340,920400,3,1,10,12,11,6,11,5,11,3,0,0,1
1750443300,1027766,987043,3,0,11,7,11,8,11,8,0,0,0,0,1
1750443300,826513,380282,1,3,11,5,5,11,9,11,3,11,0,0,0
1750443000,671655,959873,1,3,11,9,9,11,10,12,9,11,0,0,0
1750442400,273429,776317,2,3,9,11,2,11,11,8,11,9,9,11,0
1750442100,771985,774427,2,3,11,4,11,8,9,11,7,11,10,12,0
1750441200,907474,636503,3,1,13,11,11,8,6,11,14,12,0,0,1
1750440900,1139766,1102033,1,3,7,11,7,11,11,3,8,11,0,0,0
1750440600,1052058,765295,1,3,4,11,5,11,11,4,7,11,0,0,0
1750440300,678101,604272,1,3,7,11,11,6,6,11,10,12,0,0,0
1750440300,671137,744866,3,1,10,12,11,3,11,2,12,10,0,0,1
1750439400,959873,671655,0,3,8,11,7,11,8,11,0,0,0,0,0
1750439100,987043,1027766,0,3,3,11,4,11,10,12,0,0,0,0,0
1750438800,750316,747673,3,1,9,11,11,6,11,9,11,9,0,0,1
1750438500,380282,826513,2,3,5,11,9,11,11,8,11,9,8,11,0
1750438200,771985,774427,3,1,11,7,11,8,8,11,11,9,0,0,1
1750437600,636503,907474,0,3,5,11,11,13,8,11,0,0,0,0,0
1750437300,1102033,1027766,3,2,10,12,11,9,9,11,11,9,11,8,1
1750437000,273429,1052058,3,1,11,7,19,17,9,11,12,10,0,0,1
1750436700,604272,826513,3,2,11,8,9,11,11,8,5,11,11,3,1
1750436400,744866,671137,2,3,11,9,11,3,6,11,8,11,2,11,0
1750435800,671655,907474,3,1,11,9,11,7,11,13,11,4,0,0,1
1750435500,987043,1139766,0,3,5,11,10,12,8,11,0,0,0,0,0
1750435200,747673,776317,3,1,11,8,11,5,9,11,11,8,0,0,1
1750434900,380282,678101,1,3,4,11,11,6,11,13,9,11,0,0,0
1750434600,774427,671137,3,0,11,8,11,6,11,9,0,0,0,0,1
1750434000,636503,959873,2,3,13,11,11,9,6,11,4,11,6,11,0
1750433700,1027766,1139766,0,3,9,11,8,11,8,11,0,0,0,0,0
1750433400,750316,765295,0,3,8,11,7,11,8,11,0,0,0,0,0
1750433100,826513,678101,1,3,11,3,4,11,8,11,6,11,0,0,0
1750432800,744866,771985,1,3,9,11,11,6,5,11,6,11,0,0,0
1750432200,907474,959873,2,3,6,11,11,9,10,12,11,8,7,11,0
1750431900,987043,1102033,0,3,3,11,9,11,4,11,0,0,0,0,0
1750431600,1052058,747673,1,3,7,11,11,8,5,11,5,11,0,0,0
1750431300,380282,604272,0,3,9,11,7,11,6,11,0,0,0,0,0
1750431000,671137,771985,1,3,8,11,6,11,11,9,4,11,0,0,0
1750430400,636503,671655,0,3,8,11,7,11,11,13,0,0,0,0,0
1750430400,698744,729974,3,0,11,3,13,11,11,6,0,0,0,0,1
1750430100,748305,314227,3,1,11,7,11,5,8,11,11,7,0,0,1
1750429800,273429,765295,3,1,11,2,9,11,11,6,11,5,0,0,1
1750429200,744866,774427,0,3,7,11,9,11,5,11,0,0,0,0,0
1750428600,1120354,853196,2,3,11,6,12,14,11,5,15,17,9,11,0
1750428600,380030,682070,3,2,8,11,11,13,11,9,12,10,11,5,1
1750428300,896952,750669,3,0,11,8,19,17,11,9,0,0,0,0,1
1750428000,750316,776317,3,1,11,9,11,8,8,11,11,7,0,0,1
1750427700,757785,629518,2,3,4,11,11,5,5,11,13,11,8,11,0
1750426800,920854,852763,2,3,9,11,11,7,9,11,11,6,8,11,0
1750426800,804365,820666,3,2,11,4,10,12,11,8,7,11,16,14,1
1750426500,1025614,1097691,3,0,11,9,11,8,11,7,0,0,0,0,1
1750425900,560213,383509,3,0,11,2,11,5,11,9,0,0,0,0,1
1750425900,698744,729974,1,3,8,11,12,14,11,9,10,12,0,0,0
1750425000,747620,783710,1,3,11,6,7,11,7,11,4,11,0,0,0
1750425000,852763,682070,0,3,5,11,2,11,4,11,0,0,0,0,0
1750424700,896952,750669,3,0,11,9,11,6,14,12,0,0,0,0,1
1750424100,1120354,853196,3,2,9,11,11,5,11,7,12,14,13,11,1
1750423800,560213,629518,3,1,11,8,11,9,1,11,11,5,0,0,1
1750423200,311807,815950,3,2,11,8,6,11,11,8,10,12,11,9,1
1750423200,920854,380030,3,2,9,11,8,11,11,8,11,7,11,6,1
1750422900,748305,1025614,3,1,11,8,10,12,11,5,12,10,0,0,1
1750422300,729974,853196,3,2,11,5,9,11,12,14,11,7,11,3,1
1750422000,383509,757785,2,3,13,11,12,10,7,11,10,12,7,11,0
1750421400,682070,380030,0,3,6,11,7,11,8,11,0,0,0,0,0
1750421100,1097691,314227,1,3,4,11,9,11,11,9,9,11,0,0,0
1750420800,820666,804365,2,3,10,12,11,8,11,6,8,11,8,11,0
1750420500,1120354,698744,0,3,2,11,4,11,6,11,0,0,0,0,0
1750420200,629518,757785,3,2,11,1,11,6,10,12,8,11,11,6,1
1750419600,920854,852763,3,1,11,13,11,3,15,13,13,11,0,0,1
1750419300,750669,1025614,1,3,7,11,14,12,10,12,7,11,0,0,0
1750419000,311807,747620,1,3,9,11,10,12,12,10,8,11,0,0,0
1750418700,853196,698744,1,3,8,11,5,11,11,8,3,11,0,0,0
1750418400,383509,560213,1,3,11,13,12,10,9,11,6,11,0,0,0
1750417800,380030,852763,3,0,11,8,11,9,11,7,0,0,0,0,1
1750417500,314227,896952,2,3,7,11,11,9,11,7,9,11,10,12,0
1750417200,815950,783710,1,3,9,11,9,11,11,5,7,11,0,0,0
1750416900,1120354,729974,3,1,9,11,11,6,11,7,11,9,0,0,1
1750416600,757785,560213,3,0,11,7,11,9,11,8,0,0,0,0,1
1750416000,920854,682070,0,3,7,11,5,11,3,11,0,0,0,0,0
1750416000,343473,1090145,1,3,6,11,7,11,11,9,2,11,0,0,0
1750415700,1097691,748305,0,3,7,11,6,11,9,11,0,0,0,0,0
1750415400,383509,629518,1,3,0,11,5,11,14,12,9,11,0,0,0
1750415400,804365,747620,3,1,11,7,6,11,13,11,11,9,0,0,1
1750414500,759876,751351,1,3,8,11,6,11,11,2,5,11,0,0,0
1750414200,990071,963141,1,3,4,11,7,11,11,8,8,11,0,0,0
1750414200,1109527,482831,3,0,14,12,11,7,13,11,0,0,0,0,1
1750413900,314227,1025614,3,2,7,11,11,3,9,11,11,9,11,7,1
1750413600,783710,820666,2,3,8,11,8,11,13,11,11,9,10,12,0
1750412700,1125957,983267,3,2,11,7,6,11,11,8,7,11,11,9,1
1750412400,727486,1000354,1,3,9,11,12,10,8,11,11,13,0,0,0
1750412100,748305,750669,3,2,12,14,11,2,11,7,9,11,11,8,1
1750411800,815950,311807,3,1,11,8,11,7,6,11,17,15,0,0,1
1750411500,963141,1090145,3,2,4,11,5,11,11,9,11,8,13,11,1
1750410600,759876,983267,3,0,11,6,11,9,11,5,0,0,0,0,1
1750410300,1097691,896952,0,3,9,11,4,11,5,11,0,0,0,0,0
1750410000,783710,747620,1,3,15,13,4,11,10,12,7,11,0,0,0
1750409700,990071,343473,1,3,11,9,5,11,11,13,7,11,0,0,0
1750409400,727486,1000354,2,3,12,10,11,13,15,13,11,13,8,11,0
1750408800,1125957,751351,0,3,5,11,5,11,6,11,0,0,0,0,0
1750408500,314227,748305,3,2,8,11,11,9,11,13,11,9,12,10,1
1750408200,311807,804365,3,0,12,10,11,9,12,10,0,0,0,0,1
1750407900,1090145,343473,2,3,5,11,11,6,11,7,9,11,9,11,0
1750407600,482831,1109527,2,3,12,10,11,8,4,11,10,12,8,11,0
1750407000,983267,751351,2,3,6,11,11,8,11,6,8,11,6,11,0
1750406700,896952,1025614,3,1,11,6,7,11,11,6,11,9,0,0,1
1750406400,815950,820666,1,3,11,9,6,11,11,13,8,11,0,0,0
1750406100,990071,963141,3,1,11,6,12,10,7,11,11,7,0,0,1
1750405800,1000354,1109527,1,3,3,11,8,11,11,7,9,11,0,0,0
1750405200,1125957,759876,3,2,12,10,11,13,7,11,11,7,11,6,1
1750404900,1097691,750669,0,3,4,11,6,11,10,12,0,0,0,0,0
1750404600,783710,311807,3,0,11,9,11,4,11,8,0,0,0,0,1
1750404300,343473,963141,3,0,11,6,11,5,11,5,0,0,0,0,1
1750404000,482831,727486,2,3,11,9,16,14,4,11,11,13,7,11,0
1750403400,751351,759876,2,3,9,11,8,11,11,2,11,2,8,11,0
1750403100,748305,896952,3,2,11,9,6,11,11,5,9,11,12,10,1
1750402800,820666,747620,3,1,11,9,5,11,11,7,11,8,0,0,1
1750402500,990071,1090145,1,3,6,11,11,4,6,11,9,11,0,0,0
1750402200,1109527,727486,3,2,7,11,11,8,11,4,8,11,11,7,1
1750401600,1125957,983267,3,1,11,9,11,8,6,11,11,9,0,0,1
1750401300,314227,750669,3,1,9,11,11,7,11,4,11,4,0,0,1
1750401000,815950,804365,2,3,9,11,5,11,11,6,11,8,6,11,0
1750400400,482831,1000354,3,0,11,4,11,2,14,12,0,0,0,0,1
1750399500,1097691,1025614,3,1,11,9,11,7,7,11,11,6,0,0,1
1750399200,311807,820666,3,1,11,6,11,13,11,4,11,7,0,0,1
1750397400,783710,804365,1,3,11,9,3,11,3,11,5,11,0,0,0
1750395600,815950,747620,1,3,3,11,2,11,11,3,14,16,0,0,0
1750394400,771955,765290,3,1,11,9,11,7,9,11,11,9,0,0,1
1750392600,943432,1076948,3,0,13,11,11,4,11,9,0,0,0,0,1
1750390200,765290,1076948,3,1,12,10,7,11,11,8,11,7,0,0,1
1750388400,771955,943432,3,0,11,5,18,16,11,7,0,0,0,0,1
1750387200,703798,722836,2,3,9,11,7,11,11,6,11,8,9,11,0
1750386900,835475,1056122,3,2,3,11,11,5,9,11,11,3,14,12,1
1750386600,943432,765290,0,3,10,12,8,11,3,11,0,0,0,0,0
1750384800,771955,1073817,3,2,11,6,8,11,11,6,1,11,15,13,1
1750384200,722836,835475,1,3,11,6,7,11,7,11,8,11,0,0,0
1750383900,1056122,703798,1,3,11,13,11,8,10,12,9,11,0,0,0
1750383000,1073817,1076948,1,3,11,9,7,11,7,11,6,11,0,0,0
1750382400,835475,703798,0,3,8,11,5,11,8,11,0,0,0,0,0
1750382100,1056122,722836,0,3,11,13,7,11,9,11,0,0,0,0,0
1750381200,771955,765290,3,2,9,11,15,13,9,11,11,6,11,9,1
1750380600,703798,722836,2,3,11,9,7,11,5,11,12,10,4,11,0
1750380300,1056122,835475,2,3,15,13,7,11,7,11,12,10,8,11,0
1750379400,943432,1073817,2,3,9,11,11,7,8,11,11,9,13,15,0
1750379100,848392,699247,3,2,12,10,11,7,10,12,6,11,11,6,1
1750378800,1051003,710603,3,1,6,11,11,7,11,9,11,6,0,0,1
1750377600,771955,1076948,3,0,13,11,11,4,13,11,0,0,0,0,1
1750376400,1051003,699247,2,3,10,12,11,7,11,2,5,11,8,11,0
1750376100,848392,710603,3,1,11,9,11,8,11,13,15,13,0,0,1
1750376100,1027766,1135014,1,3,8,11,13,11,11,13,1,11,0,0,0
1750375800,1073817,765290,2,3,11,7,8,11,11,13,11,7,4,11,0
1750374600,699247,710603,3,2,12,10,9,11,11,9,9,11,11,5,1
1750374300,1054130,1139766,3,1,11,7,11,7,7,11,11,6,0,0,1
1750374300,848392,1051003,3,1,11,8,8,11,11,8,11,7,0,0,1
1750374000,943432,1076948,3,1,11,9,17,15,12,14,11,9,0,0,1
1750372800,710603,1051003,0,3,6,11,9,11,9,11,0,0,0,0,0
1750372500,1102033,815545,1,3,11,9,6,11,8,11,8,11,0,0,0
1750372500,848392,699247,3,2,9,11,5,11,11,6,11,6,11,9,1
1750372200,1013489,677426,3,1,11,7,11,9,4,11,11,9,0,0,1
1750371900,685761,684030,2,3,13,11,8,11,1,11,11,8,4,11,0
1750371300,735667,675861,3,1,11,9,11,9,9,11,11,9,0,0,1
1750370700,1054130,1102033,3,0,11,6,14,12,12,10,0,0,0,0,1
1750370400,833546,273429,3,1,11,4,7,11,11,1,11,3,0,0,1
1750370100,977429,755083,3,1,11,6,8,11,11,4,12,10,0,0,1
1750369800,683491,380031,3,1,7,11,13,11,12,10,11,6,0,0,1
1750369500,877899,689674,3,0,11,9,11,6,11,7,0,0,0,0,1
1750368900,815545,1135014,0,3,4,11,8,11,10,12,0,0,0,0,0
1750368600,750668,770453,1,3,3,11,11,13,11,8,8,11,0,0,0
1750368300,684030,685761,0,3,7,11,5,11,10,12,0,0,0,0,0
1750368000,375973,304509,3,2,6,11,11,3,9,11,11,9,11,4,1
1750367400,735667,877899,3,1,4,11,12,10,11,8,12,10,0,0,1
1750367100,1027766,1139766,3,2,11,7,3,11,11,9,12,14,11,5,1
1750366800,770453,833546,0,3,4,11,8,11,3,11,0,0,0,0,0
1750366500,755083,977429,0,3,9,11,8,11,8,11,0,0,0,0,0
1750366200,683491,304509,0,3,14,16,7,11,8,11,0,0,0,0,0
1750365600,675861,689674,3,1,11,8,8,11,11,4,11,2,0,0,1
1750365300,1102033,1135014,3,2,5,11,11,9,11,7,7,11,11,7,1
1750365000,750668,677426,3,0,11,9,11,6,11,6,0,0,0,0,1
1750364700,685761,977429,3,0,11,5,11,8,11,3,0,0,0,0,1
1750364400,375973,380031,0,3,3,11,7,11,4,11,0,0,0,0,0
1750363800,877899,689674,3,1,13,11,10,12,11,9,12,10,0,0,1
1750363500,1139766,1054130,1,3,8,11,11,8,7,11,11,13,0,0,0
1750363200,1013489,273429,3,2,10,12,11,9,11,8,12,14,11,4,1
1750362900,755083,684030,1,3,11,6,6,11,10,12,10,12,0,0,0
1750362600,304509,380031,1,3,9,11,11,4,4,11,13,15,0,0,0
1750362000,675861,735667,2,3,13,15,8,11,11,8,11,6,8,11,0
1750361700,1027766,815545,3,1,8,11,12,10,12,10,11,8,0,0,1
1750361400,833546,677426,0,3,10,12,11,13,7,11,0,0,0,0,0
1750361100,977429,684030,0,3,9,11,7,11,8,11,0,0,0,0,0
1750360800,375973,683491,1,3,9,11,5,11,11,5,10,12,0,0,0
1750360200,689674,735667,3,0,11,7,11,4,11,8,0,0,0,0,1
1750359900,1139766,1135014,2,3,11,3,4,11,11,8,10,12,7,11,0
1750359600,273429,770453,2,3,11,9,10,12,8,11,12,10,9,11,0
1750359300,755083,685761,0,3,9,11,12,14,8,11,0,0,0,0,0
1750359000,380031,683491,0,3,9,11,5,11,7,11,0,0,0,0,0
1750358400,675861,877899,3,1,11,7,7,11,11,7,11,7,0,0,1
1750358100,815545,1102033,1,3,11,8,9,11,4,11,7,11,0,0,0
1750358100,1090145,990071,2,3,11,8,11,9,9,11,7,11,9,11,0
